date,close,high,low,open,volume,return_1d,return_7d,rsi_14,ema_20,ema_50,macd,macd_signal,macd_hist,bb_high,bb_mid,bb_low,target_return_1d,target_direction
2010-04-26,5322.4501953125,5342.35009765625,5299.35009765625,5299.35009765625,0,0.003459606213758848,0.009263140312433027,59.067897113805806,5268.651621950378,5199.71668931774,30.612924950456545,41.58729981608261,-10.974374865626068,5392.192050664693,5296.777563476562,5201.363076288431,-0.0026491741846016437,0
2010-04-27,5308.35009765625,5330.5498046875,5301.39990234375,5322.10009765625,0,-0.0026491741846016437,0.008693421341358532,57.06951455365948,5272.432429160461,5203.976822978074,30.379200369076898,39.34567992668147,-8.966479557604572,5393.384577340775,5298.095068359375,5202.8055593779745,-0.017500711263329638,0
2010-04-28,5215.4501953125,5308.25,5202.4501953125,5308.2001953125,0,-0.017500711263329638,0.002267695404226666,46.02188005194324,5267.00554974637,5204.426759148052,22.439062685370118,35.9643564784192,-13.52529379304908,5395.534778280968,5293.725073242187,5191.915368203407,0.0074202045043076925,1
2010-04-29,5254.14990234375,5264.75,5214.7998046875,5215.25,0,0.0074202045043076925,0.004598345010313976,50.335010291494,5265.781202374692,5206.376686332197,19.049597395096498,32.58140466175466,-13.531807266658163,5395.692392635686,5293.31005859375,5190.927724551814,0.0045392876296908025,1
2010-04-30,5278.0,5294.7998046875,5254.2001953125,5254.2001953125,0,0.0045392876296908025,0.006310911222816351,52.83622265336226,5266.9448973866265,5209.185443730935,18.079515885038745,29.68102690641148,-11.601511021372733,5395.401791014883,5294.755053710937,5194.108316406991,-0.010467980295566504,0
2010-05-03,5222.75,5278.7001953125,5210.0498046875,5278.39990234375,0,-0.010467980295566504,-0.008843613878868561,46.93883921120842,5262.735859540281,5209.717387114035,12.706038737443123,26.286029272617807,-13.579990535174684,5396.805637724713,5291.3675537109375,5185.929469697162,-0.014216648317457281,0
2010-05-04,5148.5,5250.14990234375,5134.85009765625,5223.89990234375,0,-0.014216648317457281,-0.029335814707758923,40.41091443262887,5251.856253869778,5207.316705266426,2.4281744339132274,21.514458304876893,-19.086283870963666,5396.687050053242,5280.37255859375,5164.058067134258,-0.004583878344420755,0
2010-05-05,5124.89990234375,5148.35009765625,5056.5,5148.35009765625,0,-0.004583878344420755,-0.03711641926546039,38.57460320790576,5239.765172772061,5204.084673779263,-7.534583730135637,15.70464989787439,-23.239233628010027,5396.050501600321,5268.317553710937,5140.584605821554,-0.006643994094778005,0
2010-05-06,5090.85009765625,5124.89990234375,5037.75,5124.39990234375,0,-0.006643994094778005,-0.04097318300389252,36.03067135201179,5225.582784665794,5199.644102166595,-17.970523021996087,8.969615313900295,-26.940138335896382,5393.9413989995755,5254.1275634765625,5114.3137279535495,-0.014300223257853517,0
2010-05-07,5018.0498046875,5085.64990234375,4984.60009765625,5072.2998046875,0,-0.014300223257853517,-0.03784915649322429,31.28076965364096,5205.817738953575,5192.522757167415,-31.749467227974492,0.8257988055253378,-32.57526603349983,5411.177684139423,5239.807543945312,5068.437403751202,0.034983768555816974,1
2010-05-10,5193.60009765625,5203.2998046875,5026.60009765625,5026.60009765625,0,0.034983768555816974,-0.011524186750075383,48.806622641635265,5204.6541540681155,5192.565005814036,-28.17910707016108,-4.975182369611947,-23.203924700549134,5394.304972493277,5231.400048828125,5068.495125162974,-0.011061728710769603,0
2010-05-11,5136.14990234375,5206.7001953125,5126.5,5189.75,0,-0.011061728710769603,-0.026875728998910553,44.78154225479483,5198.129939618176,5190.352648815202,-29.643608486316225,-9.908867592952802,-19.734740893363423,5381.198847026383,5221.2225341796875,5061.246221332992,0.003991316528874078,1
2010-05-12,5156.64990234375,5172.85009765625,5098.7998046875,5133.75,0,0.003991316528874078,-0.012656186425972882,46.477743024904896,5194.179459877754,5189.030972482988,-28.817863345282603,-13.690666743418763,-15.12719660186384,5368.085109234604,5212.90751953125,5057.729929827896,0.004314816871684002,1
2010-05-13,5178.89990234375,5212.7001953125,5147.9501953125,5157.5498046875,0,0.004314816871684002,0.005904613449305707,48.33284739775975,5192.724263922135,5188.633675614782,-26.06757454994022,-16.166048304723056,-9.901526245217163,5361.420638216458,5208.172509765625,5054.924381314792,-0.01648996967581895,0
2010-05-14,5093.5,5192.75,5070.9501953125,5180.5498046875,0,-0.01648996967581895,-0.006126929880013843,42.27608258637669,5183.274334024789,5184.902943237732,-30.428251326879945,-19.018488909154435,-11.40976241772551,5358.577584443036,5199.717504882812,5040.857425322588,-0.0065966619527338954,0
2010-05-17,5059.89990234375,5094.5498046875,4966.25,5093.89990234375,0,-0.0065966619527338954,-0.006079573100521873,40.14454629286003,5171.524388150405,5180.000863202674,-36.17832495288076,-22.4504561178997,-13.727868834981056,5362.63757055488,5192.530004882812,5022.422439210744,0.001245141819076645,1
2010-05-18,5066.2001953125,5105.2001953125,5024.25,5059.5498046875,0,0.001245141819076645,0.009595438965157577,40.74781012518736,5161.493512642033,5175.538091912863,-39.76849231531196,-25.914063357382155,-13.854428957929805,5362.0355834901,5184.335009765625,5006.6344360411495,-0.028927063147710874,0
2010-05-19,4919.64990234375,5065.10009765625,4908.14990234375,5065.10009765625,0,-0.028927063147710874,-0.05274764906064433,32.533894385573774,5138.460787851721,5165.503260949368,-53.81872097209998,-31.49499488032572,-22.32372609177426,5377.351362621316,5168.072509765625,4958.793656909934,0.005681338279617032,1
2010-05-20,4947.60009765625,4980.25,4924.2998046875,4924.2998046875,0,0.005681338279617032,-0.03671033912025423,35.21612271904715,5120.283579261676,5156.958038859442,-61.98377090935901,-37.592750086132384,-24.391020823226626,5376.557035107321,5151.985009765625,4927.41298442393,-0.003324883779570742,0
2010-05-21,4931.14990234375,4946.7001953125,4842.2998046875,4946.7001953125,0,-0.003324883779570742,-0.043729941778189785,34.35052835420255,5102.270848126636,5148.102817819612,-68.9867883391571,-43.87155773673733,-25.11523060241977,5366.076635139424,5133.3375,4900.598364860575,0.0025958028496895214,1
2010-05-24,4943.9501953125,5029.5498046875,4923.4501953125,4944.2998046875,0,0.0025958028496895214,-0.04536672101442274,35.67542900878618,5087.192690715767,5140.096832623255,-72.66620268876613,-49.630486727143094,-23.03571596162304,5344.098525815972,5114.4125,4884.726474184029,-0.027751128124750002,0
2010-05-25,4806.75,4946.60009765625,4786.4501953125,4945.2998046875,0,-0.027751128124750002,-0.05629724158240901,28.934905206497774,5060.483863028551,5127.0244078145,-85.6655747803261,-56.8375043377797,-28.828070442546398,5337.62371183611,5089.332495117187,4841.041278398265,0.02301969154704331,1
2010-05-26,4917.39990234375,4925.4501953125,4807.2998046875,4807.2998046875,0,0.02301969154704331,-0.028162612452865665,38.95269525340676,5046.856819153809,5118.80383897251,-86.04724931147393,-62.67945333251855,-23.367795978955385,5326.404616016505,5074.42998046875,4822.455344920994,0.01742794912239165,1
2010-05-27,5003.10009765625,5016.60009765625,4897.60009765625,4915.14990234375,0,0.01742794912239165,-0.01245511334404692,45.37541796828266,5042.689512344517,5114.266437352264,-78.5292038130965,-65.84940342863415,-12.679800384462354,5301.499478557121,5061.877490234375,4822.255501911629,0.012682078270025654,1
2010-05-28,5066.5498046875,5077.25,5005.60009765625,5005.60009765625,0,0.012682078270025654,0.02985982849587865,49.60298035509719,5044.961921139087,5112.395196855607,-66.6825624336625,-66.01603522963983,-0.6665272040226711,5269.557503239417,5051.30498046875,4833.052457698082,0.003898116225311332,1
2010-05-31,5086.2998046875,5097.60009765625,5038.5498046875,5076.10009765625,0,0.003898116225311332,0.028033734395177534,50.877379831235665,5048.8988624294125,5111.371848143132,-55.0655919804467,-63.825946579801204,8.760354599354507,5248.967740925112,5044.482470703125,4839.997200481138,-0.02282594692275186,0
2010-06-01,4970.2001953125,5086.9501953125,4961.0498046875,5086.25,0,-0.02282594692275186,0.007919104821816347,43.85661842294825,5041.403751275421,5105.835704894872,-54.597956139831695,-61.980348491807305,7.382392351975611,5236.654425697622,5035.56748046875,4834.480535239877,0.009989517603451015,1
2010-06-02,5019.85009765625,5031.2001953125,4967.0498046875,4970.75,0,0.009989517603451015,0.015352076648286861,47.211455893483524,5039.351022359309,5102.463720297279,-49.648699882413894,-59.514018769928626,9.865318887514732,5227.238721236292,5030.314990234375,4833.391259232458,0.018058288709870807,1
2010-06-03,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,0,0.018058288709870807,0.06319238570759866,52.76157098774541,5046.127115467946,5102.778868520915,-37.97394906775662,-55.206004829494226,17.232055761737605,5229.610676938006,5031.2974853515625,4832.984293765119,0.004891889247627512,1
2010-06-04,5135.5,5147.89990234375,5091.60009765625,5112.60009765625,0,0.004891889247627512,0.044352727455071905,54.191982998760196,5054.638818756714,5104.062050147546,-26.400010975729856,-49.44480605874135,23.044795083011493,5240.459712212342,5037.169995117188,4833.880278022033,-0.01976438516210688,0
2010-06-07,5034.0,5132.9501953125,5004.25,5132.9501953125,0,-0.01976438516210688,0.006176151134418717,47.856015311424784,5052.67321697036,5101.314518769211,-25.128122032109786,-44.58146925341504,19.45334722130525,5219.400193805691,5029.189990234375,4838.979786663059,-0.009316627402413569,0
2010-06-08,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,0,-0.009316627402413569,-0.015681224915176872,45.2248643682861,5046.4281579880635,5096.83552186282,-27.58657023154319,-41.18248944904067,13.595919217497482,5206.193430649103,5021.7375,4837.281569350897,0.0026467700212100542,1
2010-06-09,5000.2998046875,5050.60009765625,4980.10009765625,4985.0498046875,0,0.0026467700212100542,-0.01690816572014553,46.12269034562135,5042.034981483248,5093.049807463789,-28.14535990972763,-38.57506354117807,10.429703631450437,5187.791155796829,5013.919995117188,4840.048834437546,0.01565911965825495,1
2010-06-10,5078.60009765625,5085.2001953125,4997.60009765625,4999.60009765625,0,0.01565911965825495,0.02180996702023874,51.22950022271182,5045.517373499724,5092.4831521772185,-22.016236031485278,-35.26329803923951,13.24706200775423,5168.666105226663,5008.905004882812,4849.143904538962,0.008023864690351656,1
2010-06-11,5119.35009765625,5139.0498046875,5078.75,5078.75,0,0.008023864690351656,0.019821309016071265,53.68969955569193,5052.549061514632,5093.536757882279,-13.712606371536822,-30.953159705698972,17.24055333416215,5173.063368592331,5010.197509765625,4847.331650938919,0.015304696135574059,1
2010-06-14,5197.7001953125,5201.25,5120.14990234375,5120.14990234375,0,0.015304696135574059,0.017062947913609294,58.069366876313325,5066.37297901919,5097.621598565816,-0.8004943591513438,-24.92262663638945,24.122132277238105,5198.396058730012,5017.0875244140625,4835.778990098113,0.004742463285200671,1
2010-06-15,5222.35009765625,5231.4501953125,5171.0498046875,5201.2998046875,0,0.004742463285200671,0.016911712132460233,59.37120739600358,5081.22794269891,5102.512912255638,11.291329135058731,-17.67983548209981,28.971164617158543,5226.322650709356,5024.89501953125,4823.467388353144,0.002106331401438677,1
2010-06-16,5233.35009765625,5255.64990234375,5214.89990234375,5225.0498046875,0,0.002106331401438677,0.03960073453640245,59.96850441329836,5095.715766980561,5107.643782271349,21.51379678282956,-9.841109029113937,31.354905811943496,5255.206237988847,5040.580029296875,4825.953820604904,0.00792991090326356,1
2010-06-17,5274.85009765625,5285.5498046875,5206.5498046875,5233.64990234375,0,0.00792991090326356,0.05769886193686613,62.224835803860415,5112.776179425864,5114.2008926786,32.588222469455104,-1.3552427294001292,33.943465198855236,5289.839337520456,5056.942529296875,4824.045721073295,-0.0023223408766521736,0
2010-06-18,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,0,-0.0023223408766521736,0.05245691322805457,61.129556230994574,5127.045124019234,5120.020469344391,39.91618307898261,6.89904243227642,33.017140646706196,5315.251633409629,5073.5150390625,4831.778444715372,0.017234770901867202,1
2010-06-21,5353.2998046875,5366.75,5266.5,5266.5,0,0.017234770901867202,0.05408965103553287,65.91361641670794,5148.593188844783,5129.168678573533,52.4378817461602,16.006810295053178,36.43107145110702,5356.774078161979,5093.98251953125,4831.190960900521,-0.006864924689594432,0
2010-06-22,5316.5498046875,5354.35009765625,5311.0498046875,5353.9501953125,0,-0.006864924689594432,0.038520457337257064,62.55415659566587,5164.58905702028,5136.516958028982,58.719122790288566,24.549272794100258,34.169849996188304,5364.150216367766,5119.472509765625,4874.794803163483,0.0012414249651966358,1
2010-06-23,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,0,0.0012414249651966358,0.024135618122874014,62.919680246671135,5179.690089908229,5143.835897021719,63.49766276279297,32.3389507878388,31.158711974954173,5381.319687275164,5139.760009765625,4898.200332256086,-0.00047900298399961017,0
2010-06-24,5320.60009765625,5348.2998046875,5284.5498046875,5323.25,0,-0.00047900298399961017,0.018813369108305,62.66518514346938,5193.110090646136,5150.767826458367,66.31450980022237,39.13406259031551,27.18044720990686,5400.88683230854,5155.635009765625,4910.38318722271,-0.009688811792387453,0
2010-06-25,5269.0498046875,5320.5,5259.89990234375,5320.5,0,-0.009688811792387453,0.0068215782176006545,57.593252956086296,5200.342444364362,5155.40633540853,63.653446247421925,44.03793932173679,19.615506925685132,5412.1818885615085,5165.760009765625,4919.3381309697415,0.012231844013917526,1
2010-06-28,5333.5,5339.4501953125,5270.75,5271.10009765625,0,0.012231844013917526,0.01111878086731033,61.76039489402371,5213.0241163296605,5162.390400686627,65.98449811847695,48.42725108108483,17.557247037392116,5432.043667524543,5178.12001953125,4924.196371537958,-0.014502690101481197,0
2010-06-29,5256.14990234375,5334.14990234375,5235.7998046875,5333.5498046875,0,-0.014502690101481197,-0.001225667007335951,54.800407777596035,5217.131334045288,5166.067243888867,60.88848255634366,50.919497376136604,9.968985180207056,5429.548583660824,5192.417504882813,4955.286426104802,0.010720793490140546,1
2010-06-30,5312.5,5320.35009765625,5210.0,5254.25,0,0.010720793490140546,-0.00762143092598222,58.4720266905233,5226.214064136213,5171.809704912833,60.697156415497375,52.87502918400876,7.822127231488615,5435.7479842244775,5207.05,4978.352015775523,-0.01150119485294121,0
2010-07-01,5251.39990234375,5312.5498046875,5232.10009765625,5312.0498046875,0,-0.01150119485294121,-0.012254169477789678,53.40623892696486,5228.612715394074,5174.930889125811,54.98146966686545,53.2963172805801,1.6851523862853526,5439.113310885292,5214.094995117188,4989.076679349084,-0.002723046226420056,0
2010-07-02,5237.10009765625,5277.25,5225.60009765625,5251.25,0,-0.002723046226420056,-0.016165204111500353,52.26498429689214,5229.421037514281,5177.368897303475,48.736072898229395,52.38426840410996,-3.6481955058805653,5441.437072629922,5219.175,4996.912927370078,-0.0002291717343797517,0
2010-07-05,5235.89990234375,5252.75,5225.85009765625,5237.0,0,-0.0002291717343797517,-0.015919293643175902,52.164228544373536,5230.038072259945,5179.664230834466,43.19181685345029,50.54577809397803,-7.353961240527738,5434.673942427763,5229.269995117187,5023.866047806611,0.010151053942027977,1
2010-07-06,5289.0498046875,5297.4501953125,5231.5,5236.10009765625,0,0.010151053942027977,0.00379575079783967,56.191854437946446,5235.658237253045,5183.953861181644,42.5956903175429,48.95576053869101,-6.360070221148106,5418.334484794877,5244.36748046875,5070.400476142622,-0.009065845246674309,0
2010-07-07,5241.10009765625,5296.75,5233.4501953125,5293.10009765625,0,-0.009065845246674309,-0.01732444030069369,51.94282194056425,5236.1765096723975,5186.194890063001,37.818170786147675,46.72824258818235,-8.910071802034672,5389.722910088993,5256.407495117188,5123.092080145383,0.010637079804091343,1
2010-07-08,5296.85009765625,5320.5,5242.0,5242.0,0,0.010637079804091343,0.0077433475202737245,56.099354535501554,5241.954946623241,5190.534309968619,38.091417070254465,45.00087748459677,-6.9094604143423055,5373.624726647652,5267.319995117187,5161.0152635867225,0.010496822947821727,1
2010-07-09,5352.4501953125,5359.0498046875,5297.2001953125,5297.2001953125,0,0.010496822947821727,0.007520036764705917,59.830834395729994,5252.4783036412655,5196.883952531124,42.30674411932432,44.462050811542284,-2.1553066922179624,5367.449580963286,5278.975,5190.500419036714,0.00570762988402107,1
2010-07-12,5383.0,5402.7001953125,5351.60009765625,5352.25,0,0.00570762988402107,0.025060003066518677,61.75440944265628,5264.908941389716,5204.182621059315,47.56424410014188,45.0824894692622,2.481754630879678,5379.495196387549,5288.239990234375,5196.984784081201,0.0032788226534925524,1
2010-07-13,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,0,0.0032788226534925524,0.03122907747375181,62.86094586853116,5277.836651956767,5211.887220325371,52.54929476666439,46.57585052874264,5.973444237921747,5395.483544608771,5297.15498046875,5198.8264163287295,-0.002684862055899462,0
2010-07-14,5386.14990234375,5453.4501953125,5371.7001953125,5402.0,0,-0.002684862055899462,0.028696117726151327,61.29203326774523,5288.15219961267,5218.721050992758,54.699413724576516,48.200563167909415,6.498850556667101,5405.813955713254,5304.794970703125,5203.775985692996,-0.001373876048368028,0
2010-07-15,5378.75,5399.2001953125,5360.60009765625,5387.10009765625,0,-0.001373876048368028,0.01695960496212412,60.462664284686696,5296.78056155432,5224.996696051865,55.17031911746017,49.59451435781957,5.575804759640597,5414.925248841361,5309.989965820312,5205.054682799263,0.0028166213978619847,1
2010-07-16,5393.89990234375,5401.35009765625,5374.39990234375,5376.64990234375,0,0.0028166213978619847,0.029154147381354134,61.60805178759041,5306.0300225818855,5231.620351200566,56.11907972201334,50.89942743065833,5.219652291355011,5425.173705836434,5316.554956054688,5207.9362062729415,-0.001381135572800063,0
2010-07-19,5386.4501953125,5409.10009765625,5361.5,5392.7001953125,0,-0.001381135572800063,0.016915732181262966,60.677191390415516,5313.689086651468,5237.692109793191,55.62859838437544,51.845261621401754,3.7833367629736827,5429.9893758566795,5318.212475585938,5206.435575315196,-0.0034252976716568906,0
2010-07-20,5368.0,5416.4501953125,5353.60009765625,5387.0,0,-0.0034252976716568906,0.002905175035746721,58.32668815494572,5318.861554589424,5242.802223134635,53.13856354067866,52.10392200525714,1.034641535421521,5434.639325763824,5320.784985351563,5206.930644939302,0.0058401821267231036,1
2010-07-21,5399.35009765625,5409.10009765625,5368.85009765625,5368.85009765625,0,0.0058401821267231036,0.0030373579149638452,61.08518781903731,5326.527130119597,5248.941355468816,53.082976356050494,52.29973287541581,0.7832434806346811,5443.498834167354,5324.594995117188,5205.691156067021,0.007889856535648887,1
2010-07-22,5441.9501953125,5447.14990234375,5372.2001953125,5399.14990234375,0,0.007889856535648887,0.007647282033746761,64.52181696846287,5337.519802995112,5256.510329580333,55.83278932806843,53.006344165946345,2.8264451621220843,5460.053849170985,5330.6625,5201.271150829016,0.0013138492796036516,1
2010-07-23,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,0,0.0013138492796036516,0.01168741985534183,65.07922826054912,5348.146497724744,5264.062869504879,57.9212926774062,53.98933386823832,3.931958809167881,5475.548082847858,5339.665014648437,5203.781946449017,-0.0055972544921900624,0
2010-07-26,5418.60009765625,5466.25,5409.2001953125,5446.5498046875,0,-0.0055972544921900624,0.007408802724843122,60.69821352199816,5354.856364384888,5270.123152961796,56.46446433084839,54.48435996076034,1.9801043700880498,5484.028320291212,5343.92001953125,5203.811718771287,0.002214594135705017,1
2010-07-27,5430.60009765625,5450.9501953125,5407.2001953125,5420.2001953125,0,0.002214594135705017,0.0068040186093467625,61.78813849886173,5362.070053267876,5276.416366479226,55.63686987892106,54.71486194439248,0.9220079345285797,5491.523686153836,5352.642529296875,5213.761372439914,-0.006085937534419772,0
2010-07-28,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,0,-0.006085937534419772,0.0020606538578338274,57.09202573244214,5365.449077212602,5281.166697389354,51.71794065692393,54.11547768689877,-2.397537029974842,5495.8075430202625,5356.89501953125,5217.9824960422375,0.0021028240714691115,1
2010-07-29,5408.89990234375,5415.85009765625,5381.5498046875,5397.85009765625,0,0.0021028240714691115,0.0076192068449609796,58.2651426742464,5369.587251034616,5286.175842681684,48.96359716888492,53.08510158329601,-4.121504414411092,5496.5413529056705,5364.77001953125,5232.9986861568295,-0.007635527636516981,0
2010-07-30,5367.60009765625,5413.25,5349.2001953125,5408.39990234375,0,-0.007635527636516981,-0.005880337341670483,52.62689528000867,5369.397998331915,5289.368950719902,42.95307472120294,51.0586962108774,-8.105621489674462,5489.3418825874,5371.29501953125,5253.2481564751,0.011932670750838481,1
2010-08-02,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,0,0.011932670750838481,-0.0018927576694145465,59.21800153412592,5375.326751094947,5294.948595881622,42.863868337306485,49.41973063616322,-6.555862298856738,5484.107060668864,5381.08251953125,5278.057978393636,0.0014544203852941973,1
